Accession	Virus	Strain	Author	Publication_Title	Journal	Database
MT789750	Enterovirus D68	CF408680-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245432	Enterovirus D68	EVD68_ESP_021_181112_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MT789749	Enterovirus D68	CF425016-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MT789754	Enterovirus D68	CF451498-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245424	Enterovirus D68	EVD68_ESP_013_181022_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MT789753	Enterovirus D68	CF434673-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MT789752	Enterovirus D68	CF408376-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245422	Enterovirus D68	EVD68_ESP_011_181015_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245433	Enterovirus D68	EVD68_ESP_023_181128_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245420	Enterovirus D68	EVD68_ESP_009_180926_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245429	Enterovirus D68	EVD68_ESP_018_181015_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MK419039	Enterovirus D68	NY555_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419057	Enterovirus D68	NY637_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419063	Enterovirus D68	NY653_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419069	Enterovirus D68	NY685_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419079	Enterovirus D68	NY748_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419075	Enterovirus D68	NY720_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419062	Enterovirus D68	NY652_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419066	Enterovirus D68	NY667_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419060	Enterovirus D68	NY642_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
LC629446	Enterovirus D68	TB5-16-Ph262	Okamoto,M., Sakamoto,M., Dapat,C., Saito,M., Saito-Obata,M., Tamaki,R., Lupisan,S.P., Quiambao,B.P. and Oshitani,H.	Complete Genome Sequences of Enterovirus D68 in the Philippines		Genbank
LC629445	Enterovirus D68	TB5-16-Ph232	Okamoto,M., Sakamoto,M., Dapat,C., Saito,M., Saito-Obata,M., Tamaki,R., Lupisan,S.P., Quiambao,B.P. and Oshitani,H.	Complete Genome Sequences of Enterovirus D68 in the Philippines		Genbank
MN245430	Enterovirus D68	EVD68_ESP_019_181105_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
LC629447	Enterovirus D68	TB5-17-Ph282	Okamoto,M., Sakamoto,M., Dapat,C., Saito,M., Saito-Obata,M., Tamaki,R., Lupisan,S.P., Quiambao,B.P. and Oshitani,H.	Complete Genome Sequences of Enterovirus D68 in the Philippines		Genbank
MG757146	Enterovirus D68	NY586_17	Wang,G., Zhue,J., Gilrane,V.L., Huang,W., Changhong,C., Budhai,A., Engel,H., Pascual,A., Nolan,S.M. and Fallon,J.T.	Direct Submission		Genbank
LC629448	Enterovirus D68	TB5-18-Ph204	Okamoto,M., Sakamoto,M., Dapat,C., Saito,M., Saito-Obata,M., Tamaki,R., Lupisan,S.P., Quiambao,B.P. and Oshitani,H.	Complete Genome Sequences of Enterovirus D68 in the Philippines		Genbank
LC629449	Enterovirus D68	TB5-18-Ph483	Okamoto,M., Sakamoto,M., Dapat,C., Saito,M., Saito-Obata,M., Tamaki,R., Lupisan,S.P., Quiambao,B.P. and Oshitani,H.	Complete Genome Sequences of Enterovirus D68 in the Philippines		Genbank
LC629450	Enterovirus D68	TB5-18-Ph631	Okamoto,M., Sakamoto,M., Dapat,C., Saito,M., Saito-Obata,M., Tamaki,R., Lupisan,S.P., Quiambao,B.P. and Oshitani,H.	Complete Genome Sequences of Enterovirus D68 in the Philippines		Genbank
MN245442	Enterovirus D68	EVD68_NLD_009_181003_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MT789751	Enterovirus D68	CF287798-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245399	Enterovirus D68	EVD68_BEL_004_180928_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245408	Enterovirus D68	EVD68_CHE_003_180920_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245436	Enterovirus D68	EVD68_NLD_003_180920_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245411	Enterovirus D68	EVD68_CHE_006_181003_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MK419078	Enterovirus D68	NY747_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419077	Enterovirus D68	NY736_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MN726798	Enterovirus D68	NL_07_2019	Midgley et al.	Co-circulation of multiple enterovirus D68 subclades, including a novel B3 cluster, across Europe in a season of expected low prevalence, 2019/20		Genbank
MN245437	Enterovirus D68	EVD68_NLD_004_180924_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MT789755	Enterovirus D68	CF490734-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245407	Enterovirus D68	EVD68_CHE_002_180901_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245439	Enterovirus D68	EVD68_NLD_006_181005_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245398	Enterovirus D68	EVD68_BEL_003_181021_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245434	Enterovirus D68	EVD68_NLD_001_180908_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245427	Enterovirus D68	EVD68_ESP_016_180911_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245413	Enterovirus D68	EVD68_ESP_002_180918_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245421	Enterovirus D68	EVD68_ESP_010_181001_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245440	Enterovirus D68	EVD68_NLD_007_181008_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN240497	Enterovirus D68	USA/MO/2000-23221	Ng,T.F.F., Chern,S.-W.W., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
KX255405	Enterovirus D68	EV-D68/Homosapiens/USA/C2590/2000	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX255353	Enterovirus D68	EV-D68/Homosapiens/USA/C3963/2000	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX433166	Enterovirus D68	EV-D68/Homosapiens/USA/C6633/2000	Das,S.R., Fedorova,N., Puri,V., Stockwell,T., Shrivastava,S., Amedeo,P., Shabman,R., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX255391	Enterovirus D68	EV-D68/Homosapiens/USA/C6261/2000	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX255357	Enterovirus D68	EV-D68/Homosapiens/USA/C3578/2000	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
MN240500	Enterovirus D68	USA/TX/2003-23224	Ng,T.F.F., Chern,S.-W.W., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
KX384960	Enterovirus D68	T106/FtJacksonSouthCarolinaUSA/2002	Hang,J., Vento,T.J., Norby,E.A., Jarman,R.G., Keiser,P.B., Kuschner,R.A. and Binn,L.N.	Adenovirus type 4 respiratory infections with a concurrent outbreak of coxsackievirus A21 among United States Army Basic Trainees, a retrospective viral etiology study using next-generation sequencing		Genbank
MN240509	Enterovirus D68	USA/CA/2003-23235	Ng,T.F.F., Chern,S.-W.W., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
KX255410	Enterovirus D68	EV-D68/Homosapiens/USA/C2204/2003	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX255388	Enterovirus D68	EV-D68/Homosapiens/USA/C2386/2003	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX255400	Enterovirus D68	EV-D68/Homosapiens/USA/C3256/2003	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX255372	Enterovirus D68	EV-D68/Homosapiens/USA/C2206/2003	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
MN240511	Enterovirus D68	USA/MD/2003-23237	Ng,T.F.F., Chern,S.-W.W., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN240502	Enterovirus D68	USA/MD/2003-23226	Ng,T.F.F., Chern,S.-W.W., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
KP455289	Enterovirus D68	CAN05-120	McDermid,A.K., Grudeski,E., Wilcox,M., Mandes,R. and Booth,T.F.	Genetic Analysis of Enterovirus D68 strains from a North American outbreak		Genbank
KX255393	Enterovirus D68	EV-D68/Homosapiens/USA/C3486/2005	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX255397	Enterovirus D68	EV-D68/Homosapiens/USA/U807/2007	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KT231903	Enterovirus D68	4310902284_RD2	Baggen,J., Thibaut,H.J., Staring,J., Jae,L.T., Liu,Y., Guo,H., Slager,J.J., de Bruin,J.W., van Vliet,A.L., Blomen,V.A., Overduin,P., Sheng,J., de Haan Xander,C.A., de Vries,E., Meijer,A., Rossmann,M.G., Brummelkamp,T.R. and van Kuppeveld,F.J.	Enterovirus D68 receptor requirements unveiled by haploid genetics		Genbank
MN240514	Enterovirus D68	USA/IN/2009-23241	Ng,T.F.F., Chern,S.-W.W., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
KX255371	Enterovirus D68	EV-D68/Homosapiens/USA/U2221/2008	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
MN240504	Enterovirus D68	USA/IN/2009-23228	Ng,T.F.F., Chern,S.-W.W., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN240513	Enterovirus D68	USA/IN/2009-23240	Ng,T.F.F., Chern,S.-W.W., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
KX255366	Enterovirus D68	EV-D68/Homosapiens/USA/U2215/2008	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KP455288	Enterovirus D68	CAN10-52	McDermid,A.K., Grudeski,E., Wilcox,M., Mandes,R. and Booth,T.F.	Genetic Analysis of Enterovirus D68 strains from a North American outbreak		Genbank
KX255408	Enterovirus D68	EV-D68/Homosapiens/USA/C6840/2009	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX261793	Enterovirus D68	EV-D68/Homosapiens/USA/MO68/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261814	Enterovirus D68	EV-D68/Homosapiens/USA/MO93/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261810	Enterovirus D68	EV-D68/Homosapiens/USA/MO81/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261811	Enterovirus D68	EV-D68/Homosapiens/USA/MO73/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261797	Enterovirus D68	EV-D68/Homosapiens/USA/MO74/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261805	Enterovirus D68	EV-D68/Homosapiens/USA/MO76/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
AB601885	Enterovirus D68	JPOC10-404	Kaida,A., Kubo,H., Sekiguchi,J., Kohdera,U., Togawa,M., Shiomi,M., Nishigaki,T. and Iritani,N.	Enterovirus 68 in children with acute respiratory tract infections, Osaka, Japan		Genbank
AB601882	Enterovirus D68	JPOC10-290	Kaida,A., Kubo,H., Sekiguchi,J., Kohdera,U., Togawa,M., Shiomi,M., Nishigaki,T. and Iritani,N.	Enterovirus 68 in children with acute respiratory tract infections, Osaka, Japan		Genbank
AB601883	Enterovirus D68	JPOC10-378	Kaida,A., Kubo,H., Sekiguchi,J., Kohdera,U., Togawa,M., Shiomi,M., Nishigaki,T. and Iritani,N.	Enterovirus 68 in children with acute respiratory tract infections, Osaka, Japan		Genbank
AB601884	Enterovirus D68	JPOC10-396	Kaida,A., Kubo,H., Sekiguchi,J., Kohdera,U., Togawa,M., Shiomi,M., Nishigaki,T. and Iritani,N.	Enterovirus 68 in children with acute respiratory tract infections, Osaka, Japan		Genbank
KX261799	Enterovirus D68	EV-D68/Homosapiens/USA/MO65/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261817	Enterovirus D68	EV-D68/Homosapiens/USA/MO69/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261816	Enterovirus D68	EV-D68/Homosapiens/USA/MO88/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261806	Enterovirus D68	EV-D68/Homosapiens/USA/MO75/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261822	Enterovirus D68	EV-D68/Homosapiens/USA/MO77/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261826	Enterovirus D68	EV-D68/Homosapiens/USA/MO66/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261821	Enterovirus D68	EV-D68/Homosapiens/USA/MO91/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261823	Enterovirus D68	EV-D68/Homosapiens/USA/MO87/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
MN240517	Enterovirus D68	USA/WI/2009-23245	Ng,T.F.F., Chern,S.-W.W., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
KX261796	Enterovirus D68	EV-D68/Homosapiens/USA/MO89/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX255402	Enterovirus D68	EV-D68/Homosapiens/USA/C6832/2009	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX261820	Enterovirus D68	EV-D68/Homosapiens/USA/MO61/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261815	Enterovirus D68	EV-D68/Homosapiens/USA/MO72/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261813	Enterovirus D68	EV-D68/Homosapiens/USA/MO92/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261795	Enterovirus D68	EV-D68/Homosapiens/USA/MO70/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261803	Enterovirus D68	EV-D68/Homosapiens/USA/MO85/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261798	Enterovirus D68	EV-D68/Homosapiens/USA/MO79/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
KX261802	Enterovirus D68	EV-D68/Homosapiens/USA/MO80/2009	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Selvarangan,R.	Direct Submission		Genbank
